Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[24]     0.0    0.00    0.00  156688         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [24]
-----------------------------------------------
                0.00    0.00   20000/140000      int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [104]
                0.00    0.00  120000/140000      bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [43]
[25]     0.0    0.00    0.00  140000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [25]
-----------------------------------------------
                0.00    0.00   10000/124727      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [15]
                0.00    0.00   20000/124727      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [9]
                0.00    0.00   38344/124727      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [7]
                0.00    0.00   56383/124727      std::vector<int, std::allocator<int> >::~vector() [63]
[26]     0.0    0.00    0.00  124727         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [26]
-----------------------------------------------
                0.00    0.00   16383/99149       void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [114]
                0.00    0.00   20000/99149       std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [247]
                0.00    0.00   30000/99149       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [225]
                0.00    0.00   32766/99149       std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [184]
[27]     0.0    0.00    0.00   99149         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [27]
-----------------------------------------------
                0.00    0.00   39251/97673       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [72]
                0.00    0.00   58422/97673       __gnu_cxx::new_allocator<int>::max_size() const [50]
[28]     0.0    0.00    0.00   97673         __gnu_cxx::new_allocator<int>::_M_max_size() const [28]
-----------------------------------------------
                0.00    0.00   10000/96383       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [12]
                0.00    0.00   10000/96383       void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [145]
                0.00    0.00   16383/96383       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [107]
                0.00    0.00   20000/96383       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [96]
                0.00    0.00   20000/96383       void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [97]
                0.00    0.00   20000/96383       void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [102]
[29]     0.0    0.00    0.00   96383         operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00   10000/85555       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [9]
                0.00    0.00   19172/85555       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [7]
                0.00    0.00   56383/85555       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [62]
[30]     0.0    0.00    0.00   85555         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [30]
                0.00    0.00   39172/39251       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [73]
-----------------------------------------------
                0.00    0.00   40000/80000       std::vector<int, std::allocator<int> >::begin() const [69]
                0.00    0.00   40000/80000       std::vector<int, std::allocator<int> >::end() const [68]
[31]     0.0    0.00    0.00   80000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [31]
-----------------------------------------------
                0.00    0.00   19172/79172       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [7]
                0.00    0.00   20000/79172       void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [5]
                0.00    0.00   20000/79172       void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [101]
                0.00    0.00   20000/79172       void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [97]
[32]     0.0    0.00    0.00   79172         int&& std::forward<int>(std::remove_reference<int>::type&) [32]
-----------------------------------------------
                0.00    0.00   39172/78344       std::vector<int, std::allocator<int> >::begin() [77]
                0.00    0.00   39172/78344       std::vector<int, std::allocator<int> >::end() [76]
[33]     0.0    0.00    0.00   78344         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [33]
-----------------------------------------------
                0.00    0.00   10000/68344       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [15]
                0.00    0.00   58344/68344       std::vector<int, std::allocator<int> >::max_size() const [52]
[34]     0.0    0.00    0.00   68344         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [34]
-----------------------------------------------
                0.00    0.00   66384/66384       std::allocator<int>::~allocator() [36]
[35]     0.0    0.00    0.00   66384         __gnu_cxx::new_allocator<int>::~new_allocator() [35]
-----------------------------------------------
                0.00    0.00       1/66384       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [273]
                0.00    0.00   10000/66384       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [15]
                0.00    0.00   56383/66384       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [61]
[36]     0.0    0.00    0.00   66384         std::allocator<int>::~allocator() [36]
                0.00    0.00   66384/66384       __gnu_cxx::new_allocator<int>::~new_allocator() [35]
-----------------------------------------------
                0.00    0.00       4/60006       std::_Bit_iterator::_Bit_iterator() [214]
                0.00    0.00   60002/60006       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [38]
[37]     0.0    0.00    0.00   60006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [37]
-----------------------------------------------
                0.00    0.00       1/60002       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [316]
                0.00    0.00   60001/60002       std::vector<bool, std::allocator<bool> >::begin() [41]
[38]     0.0    0.00    0.00   60002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [38]
                0.00    0.00   60002/60006       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [37]
-----------------------------------------------
                0.00    0.00   60001/60001       std::operator+(std::_Bit_iterator const&, long) [42]
[39]     0.0    0.00    0.00   60001         std::_Bit_iterator::operator+=(long) [39]
                0.00    0.00   60001/60001       std::_Bit_iterator_base::_M_incr(long) [40]
-----------------------------------------------
                0.00    0.00   60001/60001       std::_Bit_iterator::operator+=(long) [39]
[40]     0.0    0.00    0.00   60001         std::_Bit_iterator_base::_M_incr(long) [40]
-----------------------------------------------
                0.00    0.00       1/60001       findSCCsVectorVec(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
                0.00    0.00   60000/60001       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [48]
[41]     0.0    0.00    0.00   60001         std::vector<bool, std::allocator<bool> >::begin() [41]
                0.00    0.00   60001/60002       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [38]
-----------------------------------------------
                0.00    0.00       1/60001       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [316]
